"Id","Distance.band","Distance.band.used.for.weighting","Urban.rural","Market","ISP","Technology","LLU","Headline.speed","Download.speed..Mbit.s..24.hrs","Download.speed..Mbit.s..Max","Download.speed..Mbit.s..8.10pm.weekday","Upload.speed..Mbit.s.24.hour","Upload.speed..Mbit.s.Max","Upload.speed..Mbit.s.8.10pm.weekday","DNS.resolution..ms.24.hour","DNS.failure....24.hour","DNS.resolution..ms.8.10pm.weekday","DNS.failure....8.10pm.weekday","Jitter.up..ms.24.hour","Jitter.down..ms.24.hour","Jitter.up..ms.8.10pm.weekday","Jitter.down..ms.8.10pm.weekday","Latency..ms.24.hour","Packet.loss....24.hour","Latency..ms.8.10pm.weekday","Packet.loss....8.10pm.weekday","Web.page..ms.24.hour","Web.page..ms.8.10pm.weekday","isp.weights","nat.weights"
"401",3568,"5000+","","Rural",2,"BT","ADSL","Non-LLU",8,2.1334,2.4538,2.185,0.351,0.378,0.354,41.524,NA,42.749,NA,NA,NA,NA,NA,41.033,0,41.027,0,2188.749,1982.804,0,0.2037
"402",3571,"763-946","","Urban",3,"TalkTalk","ADSL","Non-LLU",8,5.4332,5.4379,5.4323,0.855,0.877,0.864,42.929,0.001,39.995,0,1.04,0.662,NA,NA,33.655,0,NA,NA,799.723,854.768,NA,NA
"403",3573,"763-946","","Urban",3,"TalkTalk","ADSL","Non-LLU",20,10.0463,10.0641,10.0577,0.756,0.775,0.752,37.508,0.001,37.265,0.002,0.768,0.492,0.674,0.591,31.235,0,31.412,0,621.601,637.486,NA,0.105
"404",3577,"582-763","473-737","Urban",3,"TalkTalk","ADSL","LLU",20,6.7056,6.8825,6.6989,0.833,0.864,0.834,31.445,0,30.649,0,1.327,0.695,1.343,0.752,30.826,0,31.129,0,803.25,781.382,0.87,0.1172
"405",3585,"2563-5000","1992-5000","Urban",4,"Karoo","ADSL","LLU",20,8.7202,9.9379,8.7256,0.699,0.764,0.693,30.276,0.003,34.495,0.004,0.96,0.94,1.209,1.187,32.77,0.002,37.282,0.003,713.666,750.011,0.56,0.0367
"406",3595,"2563-5000","","Rural",1,"Miscellaneous","ADSL","Non-LLU",20,12.7019,12.7255,12.7164,0.74,0.751,0.738,NA,NA,NA,NA,0.644,0.503,0.567,0.559,23.504,0.003,23.509,0.001,NA,NA,0,0.2543
"407",3597,"5000+","","Rural",1,"Plusnet","ADSL","Non-LLU",20,10.7589,10.8765,10.7445,0.377,0.388,0.377,18.131,0.001,18.463,0,1.166,0.392,1.203,0.542,18.367,0.001,18.693,0.001,589.927,556.458,0,0.093
"408",3598,"1143-1367","","Urban",3,"Eclipse","ADSL","Non-LLU",20,6.6121,6.8297,6.6656,0.768,0.91,0.769,38.057,0.007,35.04,0.006,1.791,0.916,2.006,1.184,30.209,0.003,29.714,0.004,732.319,721.498,NA,0.105
"409",3600,"2563-5000","","Urban",3,"Eclipse","ADSL","Non-LLU",8,1.8033,1.9549,1.8751,0.753,0.867,0.754,39.161,0.013,37.334,0.008,1.151,0.469,1.153,0.456,29.518,0.007,29.641,0.011,2070.491,2134.583,NA,0.1327
"410",3602,"385-582","","Urban",3,"Demon","ADSL","Non-LLU",20,3.5901,3.8524,3.5631,0.722,0.844,0.717,20.633,0.009,20.459,0.003,0.546,0.584,0.551,0.583,18.962,0.001,18.955,0.001,1190.783,1179.266,NA,0.0617
"411",3603,"582-763","","Urban",3,"Eclipse","FTTC","Non-LLU",40,36.5189,37.4121,35.9184,1.847,1.925,1.836,15.953,0.005,13.669,0.003,0.9,0.289,0.543,0.348,7.58,0.001,7.61,0.001,198.129,227.205,NA,0.0189
"412",3605,"2563-5000","","Rural",1,"IDNet","ADSL","Non-LLU",8,2.3615,2.4465,2.3431,0.7,0.795,0.691,22.314,0,20.153,0,4.023,1.213,5.193,1.373,11.859,0.001,12.131,0.001,1541.344,1522.458,0,0.0439
"413",3606,"2563-5000","2274-5000","Rural",2,"TalkTalk","ADSL","Non-LLU",20,1.5263,1.9195,1.4876,0.399,0.456,0.387,35.776,0.018,49.151,0.006,0.712,0.45,0.721,0.463,31.399,0.01,32.624,0.002,2537.729,3538.137,0.75,0.0277
"414",3608,"763-946","","Urban",3,"AAisp","ADSL","Non-LLU",20,10.9399,11.1728,10.8006,0.671,0.748,0.644,30.02,0.005,30.183,0,0.808,0.633,0.9,1.314,17.244,0.001,18.527,0.002,469.637,615.996,NA,0.105
"415",3609,"0-385","","Rural",0,"Eclipse","ADSL","Non-LLU",8,2.8429,3.3686,2.6583,0.37,0.509,0.383,52.056,0.007,52.912,0.016,0.664,0.653,0.668,1.585,43.917,0.005,45.776,0.015,1484.46,1949.038,NA,NA
"416",3614,"946-1143","","Urban",3,"Plusnet","FTTC","Non-LLU",40,29.745,40.8931,29.0707,6.822,9.295,6.587,21.707,0,21.678,0,0.366,0.683,0.503,1.126,21.538,0.001,22.666,0,493.523,505.313,1,NA
"417",3616,"1367-1635","1367-1992","Urban",2,"BT","ADSL","Non-LLU",20,4.959,5.0474,4.9651,1.107,1.224,1.109,27.494,0,27.622,0,0.426,0.387,0.43,0.343,26.176,0.001,26.157,0,823.347,827.581,0.8,0.1132
"418",3617,"2563-5000","2274-5000","Rural",3,"TalkTalk","ADSL","LLU",20,4.758,4.905,4.6925,0.68,0.816,0.673,38.01,0.005,37.888,0.006,1.164,0.654,1.293,0.655,28.41,0.005,28.869,0.004,889.691,882.845,0.75,0.2127
"419",3620,"1367-1635","","Urban",3,"Zen","FTTC","Non-LLU",80,70.7452,72.0337,69.4362,18.539,19.01,18.535,16.662,0.001,16.213,0.002,0.206,0.225,0.224,0.301,7.641,0.001,7.719,0.001,156.499,256.991,NA,NA
"420",3622,"1635-1992","1680-2274","Urban",3,"Sky","ADSL","Non-LLU",20,7.8178,8.4811,7.831,1.09,1.198,1.086,13.756,0.001,13.073,0,0.495,0.669,0.509,1.053,12.069,0.001,12.175,0.002,1082.058,1073.293,1.73,0.4158
"421",3623,"2563-5000","","Rural",1,"IDNet","ADSL","Non-LLU",8,3.7587,4.4992,3.7203,0.687,0.804,0.674,38.258,0.004,39.706,0,3.895,0.487,1.869,0.474,30.297,0.001,32.858,0.003,1389.385,1206.293,0,0.1056
"422",3627,"2563-5000","1992-5000","Rural",1,"Plusnet","ADSL","Non-LLU",20,3.769,4.5622,3.7633,0.768,0.853,0.774,30.084,0.001,30.21,0,0.701,0.645,0.699,0.795,28.92,0.002,29.072,0,1107.182,1109.338,0,0.0566
"423",3628,"2563-5000","","Urban",2,"BT","FTTC","Non-LLU",40,40.5422,41.524,40.8589,6.877,7.177,6.867,17.313,0,17.383,0,0.384,0.537,0.391,0.677,16.095,0.001,16.118,0,238.056,256.57,1,0.111
"424",3630,"5000+","","Rural",1,"Plusnet","ADSL","Non-LLU",20,0.6382,0.651,0.6348,0.361,0.422,0.361,38.912,0,39.407,0,1.171,1.043,1.162,1.079,37.596,0.001,37.991,0.002,5347.526,5339.163,0,0.093
"425",3631,"1367-1635","","Urban",3,"BT","FTTC","Non-LLU",40,37.141,37.1625,37.1484,9.942,10.861,9.953,17.348,0,17.323,0,0.579,0.426,0.651,0.429,13.662,0,13.854,0,261.463,249.65,1,0.0568
"426",3635,"2563-5000","","Rural",1,"Zen","ADSL","Non-LLU",8,4.2067,6.3774,3.1283,0.815,1.209,0.708,44.057,0.024,56.361,0.029,9.649,4.639,11.66,6.506,42.785,0.015,56.735,0.091,1535.12,3151.745,0,0.1056
"427",3637,"5000+","","Rural",1,"Eclipse","ADSL","Non-LLU",8,2.3304,2.4776,2.3402,0.387,0.5,0.395,43.619,0.004,41.534,0.006,0.74,0.43,0.729,0.442,34.522,0.001,34.469,0.002,1640.123,1665.863,0,0.1736
"428",3639,"2563-5000","","Urban",1,"Plusnet","ADSL","Non-LLU",8,4.0312,4.7008,4.0211,0.367,0.41,0.361,25.495,0,25.311,0,1.498,0.635,1.821,0.879,24.866,0.007,26.209,0.014,1055.878,1162.782,0,0.0591
"429",3640,"1143-1367","","Urban",3,"BT","FTTC","Non-LLU",80,72.7667,74.2032,72.5297,18.712,19.153,18.7,23.225,0,23.35,0,0.353,0.401,0.347,0.418,22.842,0,22.871,0,287.983,302.913,1,0.0239
"430",3641,"385-582","473-737","Urban",2,"TalkTalk","ADSL","LLU",20,15.1326,15.7234,15.128,0.847,0.917,0.861,30.342,0,36.74,0,1.437,0.587,1.542,0.957,21.215,0,25.583,0,471.449,503.225,0.87,0.0682
"431",3644,"385-582","0-473","Urban",2,"TalkTalk","ADSL","LLU",20,14.7642,15.3392,14.6227,0.806,0.866,0.8,21.992,0,22.344,0,1.272,0.446,1.75,0.575,25.045,0,25.456,0,541.908,567.683,0.56,0.0682
"432",3650,"0-385","","Rural",1,"Eclipse","ADSL","Non-LLU",8,6.1937,6.8682,5.4539,0.367,0.469,0.372,36.128,0.009,33.445,0.03,1.753,0.455,1.399,0.765,27.993,0.004,28.162,0.021,871.818,1186.035,0,0.0139
"433",3652,"1367-1635","","Urban",2,"BT","FTTC","Non-LLU",80,67.9342,68.1318,67.9387,18.557,18.762,18.511,10.528,0,10.501,0,0.306,0.311,NA,NA,9.353,0.001,9.415,0,155.145,135.787,1,NA
"434",3653,"5000+","","Rural",1,"Eclipse","ADSL","Non-LLU",8,1.4858,1.8161,1.4602,0.4,0.495,0.39,41.762,0.006,43.539,0.002,0.816,0.538,0.781,0.567,29.747,0.004,31.396,0.005,2341.482,2532.956,0,0.1736
"435",3657,"1143-1367","946-1367","Urban",1,"Plusnet","ADSL","Non-LLU",20,9.196,11.0712,9.1441,1.019,1.116,1.016,21.72,0.002,21.657,0.007,0.635,0.406,0.63,0.424,21.697,0.003,21.342,0.011,514.456,558.825,0,NA
"436",4993,"5000+","","Rural",1,"AOL","ADSL","Non-LLU",8,2.1531,2.2099,2.1675,0.516,0.553,0.517,40.476,0,39.781,0,0.83,0.409,0.93,0.509,35.343,0,35.173,0.001,1767.981,1736.593,0,NA
"437",5002,"582-763","","Urban",3,"BT","FTTC","Non-LLU",80,74.0138,74.3147,74.1433,17.245,17.562,17.263,7.606,0,7.654,0,0.195,0.168,0.196,0.189,6.297,0.001,6.383,0,165.188,278.631,1,NA
"438",5007,"1992-2563","","Urban",3,"BT","FTTC","Non-LLU",80,44.5035,46.581,43.7383,10.006,11.209,9.973,13.975,0,14.187,0.002,0.256,0.239,0.268,0.264,11.94,0.001,11.919,0.001,212.191,188.254,1,0.0338
"439",5010,"2563-5000","","Rural",1,"Plusnet","ADSL","Non-LLU",8,1.073,1.1762,1.0252,0.369,0.395,0.368,38.706,0,42.813,0,1.119,0.91,1.073,1.111,34.872,0.001,35.366,0,3302.524,3359.366,0,0.056
"440",5028,"0-385","0-473","Rural",2,"Sky","ADSL","LLU",20,19.9271,20.4196,19.5912,0.976,1.055,0.974,21.418,0,21.348,0,0.88,0.26,0.892,0.277,17.635,0,17.739,0,428.429,453.658,0.77,0.0759
"441",5035,"2563-5000","","Urban",3,"Plusnet","FTTC","Non-LLU",80,52.3692,55.9495,51.8837,16.838,19.25,16.877,26.691,0,27.182,0,2.175,0.306,2.891,0.399,28.59,0.001,26.766,0,395.835,430.678,1,NA
"442",5067,"1635-1992","","Urban",3,"BT","FTTC","Non-LLU",40,33.0097,34.0812,33.1236,6.631,7.526,6.424,20.616,0,21.538,0,2.449,0.486,0.903,1.043,20.292,0,21.09,0,309.046,331.69,1,0.0803
"443",5069,"1635-1992","","Urban",2,"Sky","FTTC","Non-LLU",40,37.2702,37.611,37.3028,9.511,9.744,9.494,20.182,0,18.258,0,0.358,0.267,0.337,0.255,18.363,0,18.355,0.001,258.268,290.021,1,0.0182
"444",5071,"0-385","","",0,"BT","FTTC","Non-LLU",40,36.9696,37.4749,36.8126,9.607,10.038,9.573,21.736,0,21.875,0,0.319,0.291,0.321,0.298,20.611,0,20.76,0,303.4,290.333,1,NA
"445",5072,"0-385","","Urban",1,"BT","FTTC","Non-LLU",80,70.6321,71.9025,69.2934,17.255,17.615,17.209,22.123,0,22.323,0,0.304,0.315,0.297,0.398,21.293,0,21.351,0,286.872,339.489,0,NA
"446",5075,"1367-1635","","Urban",3,"BT","FTTC","Non-LLU",40,30.221,30.5847,30.2011,6.055,6.341,6.067,23.465,0,23.532,0,0.37,0.264,0.371,0.281,21.966,0,22.085,0,311.269,295.592,1,0.0568
"447",5076,"1635-1992","","Urban",3,"BT","FTTC","Non-LLU",40,27.8652,28.2499,27.8776,6.137,6.366,6.145,26.548,0,26.623,0,0.399,0.451,0.35,0.43,25.802,0,25.815,0,332.103,323.335,1,0.0803
"448",5077,"1635-1992","1367-1992","Urban",3,"BT","ADSL","Non-LLU",20,18.9074,19.4984,18.8146,0.906,0.981,0.901,18.741,0.001,18.905,0,0.426,0.349,0.422,0.363,18.241,0,17.21,0,359.355,353.839,0.8,0.2748
"449",5088,"1367-1635","","Urban",3,"BT","FTTC","Non-LLU",80,55.5551,60.5441,55.9132,18.458,19.233,18.558,31.563,0,31.558,0,0.377,0.338,0.396,0.355,30.417,0.001,30.749,0.002,389.295,453.213,1,0.0239
"450",5094,"763-946","","Rural",1,"AAisp","ADSL","Non-LLU",8,5.8751,6.3984,5.6768,0.377,0.416,0.374,38.632,0.005,36.919,0,1.322,0.458,1.249,0.646,26.161,0,27.256,0,745.588,825.491,0,0.0237
"451",5095,"0-385","","Urban",3,"BT","FTTC","Non-LLU",80,65.7598,66.1484,65.4141,17.128,17.625,17.176,18.564,0,18.606,0,0.297,0.298,0.302,0.333,17.48,0,17.65,0,244.13,245.752,1,NA
"452",5104,"0-385","0-582","",0,"Plusnet","ADSL","Non-LLU",20,17.7181,17.9022,17.6317,0.414,0.484,0.414,18.238,0,18.827,0,1.072,0.388,1.377,0.483,18.109,0.001,18.693,0.001,649.175,696.882,0.45,NA
"453",5112,"582-763","","Urban",2,"BT","FTTC","Non-LLU",80,57.213,58.5802,56.9277,13.188,13.957,13.018,17.347,0,17.397,0,0.403,0.35,0.414,0.372,16.803,0.001,16.978,0,230.076,253.339,1,NA
"454",5115,"1992-2563","","Urban",3,"BT","FTTC","Non-LLU",40,37.1128,37.419,37.1064,9.479,9.756,9.488,12.561,0.001,12.576,0,0.412,0.42,0.426,0.404,11.597,0,11.69,0,198.613,208.875,1,0.0803
"455",5127,"1367-1635","","Urban",3,"Plusnet","FTTC","Non-LLU",80,59.4617,63.8715,59.4045,17.122,17.648,17.125,19.375,0,20.041,0,0.233,0.248,0.25,0.324,19.331,0.001,19.95,0,263.062,255.177,1,NA
"456",5137,"1992-2563","","Rural",2,"Plusnet","ADSL","Non-LLU",8,3.1497,3.4937,3.058,0.365,0.412,0.371,45.09,0,45.77,0.006,1.215,0.702,1.201,0.749,44.478,0.001,44.604,0.002,1371.056,1453.754,NA,0.0143
"457",5138,"1635-1992","","Urban",2,"Plusnet","FTTC","Non-LLU",80,49.0408,51.3712,48.8198,18.546,18.941,18.501,11.088,0,11.159,0,0.258,0.276,0.272,0.405,11.684,0.001,11.82,0,182.81,173.507,1,NA
"458",5140,"0-385","0-582","Urban",3,"BT","ADSL","Non-LLU",20,11.4735,11.6902,11.4875,0.925,1.002,0.921,18.3,0,18.441,0,0.573,0.428,0.571,0.431,18.39,0.001,18.276,0,412.23,450.861,0.65,0.0861
"459",5141,"946-1143","","Urban",3,"Sky","FTTC","Non-LLU",40,37.2285,37.3718,37.2923,10.027,10.985,9.96,9.056,0,8.611,0,0.31,0.422,0.362,0.496,5.763,0,5.812,0.001,238.315,272.072,1,0.0167
"460",5147,"763-946","","Urban",3,"BT","FTTC","Non-LLU",40,36.7541,37.9934,36.3579,9.464,9.758,9.416,17.176,0,17.327,0,0.374,0.354,0.376,0.368,16.925,0,16.777,0,265.908,288.69,1,0.0428
"461",5161,"2563-5000","","Urban",3,"BT","FTTC","Non-LLU",80,53.5401,54.1517,53.4475,18.403,19.16,18.283,23.16,0.001,23.324,0,0.424,0.279,0.414,0.29,22.386,0.001,22.545,0,303.794,295.393,1,0.0334
"462",5162,"1635-1992","","Urban",3,"BT","FTTC","Non-LLU",80,34.9331,40.7234,35.0606,17.24,17.591,17.258,26.676,0.001,26.664,0,0.231,0.239,0.227,0.252,25.659,0.002,25.459,0.001,325.038,305.29,1,0.0338
"463",8554,"0-385","","",0,"Plusnet","ADSL","Non-LLU",8,5.5732,6.2086,5.0028,0.383,0.458,0.389,27.816,0,29.285,0,1.208,0.459,1.409,0.768,27.515,0,28.906,0,765.82,1068.607,NA,NA
"464",8555,"0-385","0-582","",0,"BT","ADSL","Non-LLU",20,11.2544,11.3486,11.258,1.023,1.064,1.018,20.247,0.001,20.068,0,0.714,0.361,0.777,0.424,20.045,0.001,19.478,0,450.507,437.418,0.65,NA
"465",8556,"763-946","","Urban",1,"Demon","ADSL","Non-LLU",20,13.3312,14.3977,13.2801,0.985,1.318,0.994,15.153,0.006,15.572,0,0.553,0.482,0.565,0.377,13.032,0,13.262,0,422.996,444.281,0,0.0603
"466",11840,"1635-1992","","Rural",3,"Demon","ADSL","Non-LLU",20,3.2525,3.3534,3.183,0.531,0.793,0.515,36.534,0.01,37.448,0.003,0.643,0.321,0.653,0.303,35.339,0.001,42.574,0.001,1321.984,1405.695,NA,0.1135
"467",11844,"0-385","","",0,"Demon","ADSL","Non-LLU",20,6.0235,6.5436,5.6161,0.394,0.462,0.392,50.496,0.012,50.446,0.015,0.806,0.487,0.844,0.618,48.936,0.001,49.206,0.001,1147.428,1413.633,NA,NA
"468",11846,"0-385","","",0,"Demon","ADSL","Non-LLU",20,6.7437,6.8723,6.637,0.381,0.416,0.375,36.985,0.011,36.703,0.015,0.884,0.417,1.041,0.576,34.951,0.001,35.125,0.001,964.878,974.759,NA,NA
"469",11848,"0-385","","",0,"Zen","ADSL","Non-LLU",20,19.1175,20.1243,18.3756,1.135,1.272,1.119,16.198,0.001,17.104,0.002,0.878,0.775,1.392,1.395,19.202,0.001,20.914,0,350.262,420.901,NA,NA
"470",11849,"763-946","582-946","Urban",2,"BT","ADSL","Non-LLU",20,15.4143,16.3179,15.1229,1.004,1.122,1.001,27.803,0.002,28.518,0,1.027,0.583,0.865,0.413,26.641,0.001,27.896,0,469.664,504.549,1.3,0.0853
"471",11856,"0-385","","",0,"Zen","ADSL","Non-LLU",20,36.7902,37.1617,36.1959,1.861,1.921,1.866,22.049,0,21.582,0,0.46,0.353,0.465,0.388,13.39,0.001,13.474,0,231.545,281.129,NA,NA
"472",11859,"1367-1635","","Urban",2,"Demon","FTTC","Non-LLU",80,55.4505,62.2455,51.9146,17.182,17.588,16.884,26.18,0,27.177,0,0.294,0.285,0.341,0.636,25.884,0.001,25.923,0.001,352.584,332.532,NA,NA
"473",11864,"0-385","","",0,"Demon","ADSL","Non-LLU",20,5.7558,6.0257,5.6894,0.435,0.509,0.43,31.862,0,31.904,0,NA,NA,NA,NA,30.012,0,30.984,0.001,770.956,871.499,NA,NA
"474",11868,"2563-5000","","Urban",3,"BT","FTTC","Non-LLU",80,60.6297,61.5274,59.9312,18.544,19.005,18.389,15.972,0,16.007,0,0.387,0.437,0.375,0.491,14.322,0,14.124,0,215.142,175.337,1,0.0803
"475",11870,"0-385","","",0,"BT","FTTC","Non-LLU",80,72.6149,74.1982,71.1294,18.61,19.101,18.641,9.779,0,9.93,0,0.253,0.27,0.242,0.316,8.157,0.001,8.236,0,143.829,153.339,1,NA
"476",13655,"2563-5000","","Rural",1,"Demon","ADSL","Non-LLU",8,4.2572,4.8004,4.2298,0.356,0.467,0.356,34.791,0.008,34.706,0.002,1.005,0.47,0.839,0.645,33.177,0.001,33.578,0.001,1174.06,1138.311,0,0.1056
"477",14044,"385-582","","Urban",3,"Plusnet","FTTC","Non-LLU",80,70.1923,74.3087,70.731,17.172,17.564,17.174,8.523,0,8.467,0,0.221,0.253,0.232,0.344,8.515,0,8.569,0,155.28,150.595,1,NA
"478",14045,"582-763","","Urban",3,"Orange","FTTC","Non-LLU",40,31.9911,37.5278,32.0691,9.43,9.785,9.395,18.415,0,NA,NA,0.432,0.629,0.4,1.513,13.319,0,13.524,0,274.479,NA,1,NA
"479",14051,"1143-1367","1299-1680","Urban",3,"Sky","ADSL","LLU",20,9.4686,10.4822,9.3705,1.048,1.17,1.038,13.115,0.002,11.186,0.012,0.476,0.411,0.488,0.42,13.577,0.002,13.683,0.002,806.666,841.623,0.87,0.2942
"480",14072,"0-385","","Urban",3,"Virgin","Cable","Cable",60,62.0485,62.1549,61.9636,3.011,3.13,3.01,13.712,0.001,14.929,0,1.801,0.197,1.918,0.238,9.379,0.001,9.809,0,174.463,187.802,1,0.0315
"481",14076,"2563-5000","","Urban",3,"Virgin","Cable","Cable",60,59.9619,62.5779,61.0082,3.001,3.127,2.996,16.192,0.001,18.153,0,3.847,0.256,4.226,0.432,11.713,0.001,12.742,0,203.114,181.883,1,0.3929
"482",14078,"1635-1992","","Urban",3,"Virgin","Cable","Cable",50,53.357,54.37,52.6347,3.1,3.213,3.104,12.171,0.006,14.201,0.003,2.784,0.242,3.419,0.435,9.559,0.002,10.435,0.002,177.184,262.344,1,0.063
"483",14082,"2563-5000","","Urban",3,"Sky","FTTC","Non-LLU",40,37.1752,37.5825,37.0252,9.976,10.957,10.017,12.156,0,11.621,0,0.34,0.346,0.295,0.316,10.476,0.001,10.511,0.001,191.597,199.312,1,0.0308
"484",14083,"582-763","","Urban",3,"Virgin","Cable","Cable",50,53.7607,54.007,53.809,3.093,3.217,3.102,11.347,0.001,11.265,0,1.328,0.165,1.411,0.231,8.773,0.001,9.324,0.001,185.59,221.389,1,0.0279
"485",14084,"582-763","","Urban",3,"Virgin","Cable","Cable",60,62.038,62.1563,61.9214,3.008,3.121,3.014,12.597,0.001,13.056,0,1.692,0.192,2.131,0.25,9.749,0.001,10.488,0.001,187.036,195.081,1,0.0315
"486",14087,"1992-2563","","Urban",3,"Virgin","Cable","Cable",30,29.8969,33.0697,29.7054,1.967,2.06,1.976,11.769,0.004,12.901,0,2.948,0.276,2.599,0.56,9.32,0.001,10.147,0.001,446.521,306.226,1,NA
"487",14089,"0-385","","Urban",3,"Virgin","Cable","Cable",60,46.0023,62.4461,27.473,2.999,3.114,2.984,11.684,0.003,20.258,0,2.245,0.917,2.435,6.295,9.839,0.003,15.418,0,168.633,205.438,1,0.0335
"488",14099,"946-1143","946-1367","Urban",4,"Karoo","ADSL","LLU",20,12.8804,13.1593,12.9865,0.794,0.91,0.794,27.201,0.001,26.984,0.002,0.595,0.45,0.769,0.463,26.903,0,26.946,0,476.606,449.817,1.2,0.0576
"489",14107,"385-582","","Urban",2,"Orange","ADSL","Non-LLU",20,3.2157,3.6478,3.1871,0.329,0.759,0.312,27.723,0,31.135,0,0.939,1.25,0.888,2.258,18.722,0,19.76,0,1203.602,1190.98,NA,0.0576
"490",14112,"385-582","0-582","Urban",3,"Orange","ADSL","Non-LLU",20,16.6052,17.6765,16.5375,1.24,1.345,1.213,NA,NA,NA,NA,0.632,0.487,0.631,0.713,11.225,0,11.489,0,NA,NA,0.54,NA
"491",14118,"0-385","0-582","Urban",3,"Orange","ADSL","Non-LLU",20,7.8382,8.1027,7.8516,0.916,0.97,0.915,19.42,0,21.245,0,0.496,0.547,0.493,0.738,11.602,0,11.881,0.001,521.012,496.892,0.54,NA
"492",14138,"1143-1367","946-1367","Urban",4,"Karoo","ADSL","LLU",20,2.2375,2.7901,2.24,0.699,0.775,0.715,28.896,0.001,33.566,0,0.755,0.732,0.733,1.068,29.829,0.004,38.51,0.001,2085.489,2070.339,1.2,NA
"493",14150,"1143-1367","946-1367","Urban",4,"Karoo","ADSL","LLU",20,7.3541,7.7739,7.2762,0.73,0.775,0.726,26.631,0,27.959,0,0.522,0.522,0.52,0.552,27.071,0.001,27.078,0.002,764.851,843.717,1.2,NA
"494",14158,"2563-5000","","Urban",3,"Plusnet","FTTC","Non-LLU",80,56.0234,59.9293,55.3024,18.188,19.004,18.234,16.901,0,17.1,0,0.346,0.373,0.414,0.511,16.294,0,16.42,0,226.94,257.569,1,NA
"495",14182,"2563-5000","1992-5000","Urban",4,"Karoo","ADSL","LLU",20,4.091,4.8883,4.1339,0.479,0.781,0.489,30.323,0.021,30.526,0.038,NA,NA,NA,NA,29.33,0.021,29.836,0.02,1667.581,1657.049,0.56,0.0603
"496",14188,"1367-1635","1367-1992","Urban",4,"Karoo","ADSL","LLU",20,2.7615,2.8569,2.7621,0.674,0.712,0.675,24,0,23.965,0,0.983,0.651,0.895,0.475,25.291,0,25.348,0,1564.546,1609.503,1.37,NA
"497",14193,"946-1143","946-1367","Urban",4,"Karoo","ADSL","LLU",20,7.2466,7.7666,7.2221,0.729,0.77,0.726,23.916,0.001,23.831,0,0.584,0.355,0.623,0.354,25.144,0.001,25.232,0,663.513,713.42,1.2,NA
"498",14197,"946-1143","","Urban",4,"Karoo","FTTP","Non-LLU",50,56.2274,144.0828,56.1136,11.147,17.586,11.025,14.568,0,13.911,0,0.352,0.154,0.352,0.178,7.609,0.001,7.683,0.001,270.479,266.359,NA,NA
"499",14201,"1992-2563","1992-5000","Urban",4,"Karoo","ADSL","LLU",20,3.1196,3.2647,3.0972,0.629,0.677,0.625,24.798,0.001,24.57,0,0.912,0.47,0.897,0.641,26.949,0.002,32.054,0.006,1362.664,1350.29,0.56,NA
"500",14203,"946-1143","","Urban",3,"Virgin","Cable","Cable",60,61.9524,62.1542,61.9256,3.008,3.133,2.99,12.85,0.001,12.56,0,1.606,0.162,1.422,0.217,11.172,0.002,10.937,0.001,231.199,205.079,1,0.0537
"501",14204,"582-763","","Urban",3,"Virgin","Cable","Cable",100,101.7839,106.4949,98.4173,6.942,7.287,6.897,15.94,0,17.592,0,2.81,0.115,3.707,0.185,15.01,0.002,15.556,0,301.216,409.89,1,0.162
"502",14206,"763-946","582-946","Urban",2,"Orange","ADSL","Non-LLU",20,10.8889,11.2125,10.8296,1.211,1.44,1.207,17.86,0,NA,NA,0.601,0.544,0.624,1.579,13.443,0,14.691,0,NA,NA,0.88,0.057
"503",14208,"1143-1367","","Urban",3,"Orange","FTTC","Non-LLU",40,19.3985,23.6285,19.0821,6.806,7.882,6.745,35.315,0.003,38.612,0,0.48,1.461,0.511,3.711,20.903,0.002,22.569,0.003,623.639,726.542,1,NA
"504",14213,"1992-2563","","Urban",3,"Plusnet","FTTC","Non-LLU",80,52.8699,55.3363,52.4168,10.452,11.817,10.375,11.3,0,11.413,0,0.285,0.249,0.317,0.435,11.231,0.001,11.567,0.001,187.263,208.701,1,NA
"505",14215,"0-385","0-582","Urban",3,"Orange","ADSL","Non-LLU",20,14.3657,14.8125,14.3439,1.164,1.295,1.167,21.852,0.001,22.706,0,0.606,0.595,0.668,1.418,14.561,0.001,15.447,0.002,588.027,538.818,0.54,0.0576
"506",14217,"1367-1635","","Urban",3,"Sky","FTTC","Non-LLU",40,12.7645,12.9462,12.766,4.035,4.302,4.044,28.283,0,27.943,0,0.346,0.504,0.359,0.535,25.5,0,25.533,0.001,500.168,480.148,NA,0.0221
"507",14221,"385-582","0-582","Urban",2,"Orange","ADSL","Non-LLU",20,15.4209,16.1241,15.3608,0.967,1.031,0.976,21.112,0.001,21.457,0,0.768,0.428,0.762,0.558,13.712,0,14.067,0.002,379.281,411.61,0.54,0.0335
"508",14225,"385-582","0-473","Urban",3,"TalkTalk","ADSL","LLU",20,5.9611,6.5108,5.7915,0.829,0.882,0.817,33.297,0.001,36.869,0,1.035,0.568,1.229,1.263,35.916,0.001,40.568,0.001,860.008,926.146,0.56,0.1172
"509",14229,"582-763","582-946","Urban",3,"Plusnet","ADSL","Non-LLU",20,10.5254,10.672,10.4457,0.871,0.99,0.868,18.263,0,18.443,0,0.629,0.445,0.696,0.734,17.548,0,17.714,0,465.956,475.197,0.69,0.0226
