URBAN2,Nation,DL24hrmax,UL24hrmax,Latency24hr,Web24hr
3,Urban,36.90465008,9.264366102,7.29917305,244.8222058
3,Urban,48.90704503,18.0030188,28.3492238,386.4549177
3,Urban,6.090462982,0.762267704,31.58674883,789.6173914
3,Urban,95.98917848,5.929102674,13.91995238,260.4243311
3,Urban,154.0115579,12.00060431,8.72133092,165.5432479
3,Urban,37.23934542,9.327800439,6.08931088,294.4886095
3,Urban,55.66011577,16.72076361,7.06329119,151.0053149
3,Urban,69.9498279,17.05901664,8.02933578,155.1959402
3,Urban,73.96835059,18.59275585,7.59737475,269.3986372
3,Urban,7.170026971,0.820259886,30.38294676,1242.403645
3,Urban,202.6311573,12.22269394,14.57469532,241.3882744
3,Urban,101.4465551,12.01082296,15.12787143,233.7503887
3,Urban,37.1844462,1.846980048,13.29417883,400.8273496
3,Urban,37.28366823,9.241095516,11.8545,223.0478172
3,Urban,36.18768251,6.180692849,11.31380426,196.1691041
3,Urban,71.27716023,18.55720745,11.08687784,192.3726327
3,Urban,73.83438112,18.48310304,10.66517094,172.1100618
3,Semi-urban,36.60448917,9.276204818,11.87970054,270.47418
3,Semi-urban,9.43218663,0.954096865,25.90875552,510.864034
3,Semi-urban,8.903481439,0.843890276,28.04093119,590.2608214
3,Semi-urban,12.55175944,0.863404382,29.22827586,672.3725246
3,Urban,53.37098822,14.05015006,10.6082368,185.5684368
3,Urban,33.97254377,6.17370176,12.2101266,282.0364776
3,Urban,72.60023021,16.98709779,10.4193449,185.1497943
3,Urban,38.86879939,5.667012262,14.09915273,408.628647
3,Urban,39.22530965,13.19508052,11.09665106,190.9861755
3,Urban,74.25398585,18.69230678,10.78781339,155.8393994
3,Urban,37.10880582,9.283674983,11.22242232,214.7395303
3,Urban,32.94531395,6.081498936,11.99434828,278.6973412
3,Urban,38.94217092,9.28709523,13.18012805,204.2235757
3,Rural,53.73318891,17.17855337,11.74720439,183.507598
3,Urban,36.17438786,9.292038904,10.77535511,196.8151301
3,Urban,74.20559727,18.58779439,9.88473798,161.3364229
2,Rural,8.44610246,0.912331913,11.16944348,885.0437616
3,Urban,156.5120358,10.12090462,13.11401,239.6476748
2,Rural,18.19438644,1.009751248,15.19911381,319.7682391
,Urban,191.0881228,21.32247588,5.19286752,308.2214578
3,Urban,36.57713115,9.268324137,15.71367801,250.4530641
1,Rural,63.97641609,16.96802839,9.41343101,151.761013
2,Rural,7.160605334,0.794424593,30.17005263,1569.362931
1,Rural,6.726278529,0.377419096,12.99120571,669.248226
3,Urban,36.58304996,9.278091298,7.9194329,182.7059626
1,Rural,178.735992,21.37717651,9.65503267,172.869324
1,Rural,49.64118762,11.948529,12.49239857,231.1605159
3,Urban,12.38783124,0.98964742,23.68851917,426.6671767
3,Semi-urban,14.99850816,1.187713334,19.62996364,438.6508719
3,Urban,73.44179563,5.004364012,12.20184568,193.5801755
3,Urban,72.85341116,18.57980732,15.02264065,211.8452439
3,Urban,36.937935,9.274462751,8.02315959,168.9020784
3,Urban,65.86402109,17.63065378,11.52206169,162.8779679
1,Semi-urban,209.4660475,12.10351342,14.37977415,260.5398162
1,Rural,35.6227132,18.60660776,15.8305819,235.1672385
2,Rural,74.18909645,18.57935529,8.02159065,182.2602198
3,Rural,35.03501003,1.687865981,15.15641289,234.6736379
3,Urban,48.36428452,11.28813489,15.78464734,219.8896322
3,Urban,51.56925803,8.94129429,11.21561153,198.8405267
3,Rural,49.24700935,12.01180502,15.57986913,236.0720285
3,Urban,73.40988191,18.55310763,14.65256061,229.4552764
3,Urban,26.53373018,4.201216737,10.36458563,235.2944436
3,Urban,206.2187728,12.45925397,12.9201919,251.2800994
1,Rural,36.1866205,9.354246915,11.20730737,242.6400203
3,Urban,205.2243169,12.24945558,13.58134165,250.3785573
3,Urban,37.0465491,9.28272827,8.48805818,168.7232377
3,Rural,66.76684167,17.03921697,12.83919172,189.8933966
3,Urban,49.7632751,13.73133112,8.52433549,181.2174499
1,Semi-urban,36.80810251,9.629553871,9.86956063,212.5278971
1,Semi-urban,60.78773577,18.16910427,11.8535124,287.3916244
3,Semi-urban,59.07404768,14.10059259,14.73160766,218.4200712
3,Semi-urban,36.74227622,7.786884323,9.84595567,180.2696147
2,Semi-urban,12.04276555,0.861855734,22.08593777,891.5081122
1,Rural,4.57726121,0.865393808,13.07825481,838.7436189
2,Semi-urban,72.12789929,18.54614884,9.55827027,189.4599741
2,Semi-urban,43.52307203,12.58201942,9.66451489,178.0137055
1,Rural,1.850433857,0.373423162,34.04967257,3568.015892
3,Urban,146.4704989,10.506906,29.38567062,483.5212149
3,Semi-urban,16.79637176,0.992945402,28.79995572,419.2328308
1,Rural,19.5005536,1.133397974,23.40040831,344.3216732
2,Urban,101.4594851,5.98814067,18.30257809,260.4057291
2,Urban,53.3010505,3.005147425,20.31608608,321.697172
2,Urban,195.4045817,12.53816958,19.96879341,293.6490324
1,Rural,3.255091594,0.42335357,43.85833478,1472.969403
3,Urban,18.76315074,1.085114123,16.50313734,560.5242009
3,Semi-urban,19.43116074,1.091792425,19.07946154,349.0610448
3,Urban,46.80117905,13.61810098,26.97531828,315.4145055
3,Urban,6.17536,0.65630862,45.58759615,1622.107926
2,Semi-urban,7.878201246,0.387302865,26.21797987,704.217
1,Rural,6.790266861,0.42919586,47.30448933,810.0565342
3,Urban,10.68800075,0.926932014,22.23509742,802.6526608
3,Semi-urban,37.06197177,9.273137773,18.1121522,255.7728905
1,Rural,5.686923474,0.366563703,31.63242327,1944.394603
1,Rural,5.444594225,0.373350869,40.55618223,890.9859002
1,Rural,5.112404376,0.389753521,58.26333723,1749.246079
3,Rural,2.396895541,0.399859959,41.15914526,1777.704014
3,Rural,56.06314618,18.57856893,21.15567801,276.7376591
3,Urban,35.89240212,12.57688779,17.78038548,268.868068
1,Rural,52.93274126,12.83940254,10.00897983,180.5452057
1,Semi-urban,17.5585772,1.04907039,15.56400851,310.2540654
1,Rural,6.494899299,0.772004546,31.93946444,705.7035671
1,Rural,35.64221634,8.34003859,8.9634791,188.322395
3,Urban,32.71551869,5.560918957,17.26639347,240.9642607
2,Semi-urban,6.911516,0.972341273,11.51506648,1243.181698
2,Semi-urban,63.7461352,18.54048017,9.65490909,152.5068932
3,Semi-urban,151.1059076,11.73934131,13.4692724,744.1109306
2,Semi-urban,64.78729038,18.50184308,16.66755029,241.8519365
3,Rural,52.63581362,17.10452696,11.02546241,163.2316734
3,Urban,17.50739412,1.062446546,13.4642648,351.1668204
2,Urban,36.81131456,9.278869892,8.03598722,259.8790125
2,Urban,16.69331009,1.058050609,18.00725118,420.8042103
1,Rural,2.489061558,0.440724874,46.81027562,1758.635294
1,Semi-urban,15.87518545,18.05024875,12.5814766,291.5786286
2,Semi-urban,67.05731251,17.54121932,11.94214416,236.2906219
1,Rural,4.698650906,6.669801349,11.19067482,1336.776501
3,Semi-urban,101.0060802,5.96399789,12.73682,167.5017363
3,Urban,53.49821337,3.043111588,12.53317593,228.0010153
3,Urban,62.31599306,18.57238503,8.40890909,163.5839118
3,Urban,12.31621132,1.878738038,22.18131851,714.1412105
3,Urban,37.12469988,9.547110293,10.25092439,177.5448567
3,Urban,10.20502201,0.960697195,8.94823769,801.769416
3,Urban,51.37904702,11.1031291,12.41583738,209.0429942
3,Urban,36.57079022,18.47915573,11.13049078,184.8621955
3,Urban,45.92153816,18.39327032,31.6849233,329.1206165
3,Urban,16.32627684,1.042056071,8.91827675,506.8792424
1,Rural,62.00197031,18.56776637,15.98279913,236.7804686
3,Urban,152.676738,11.93963087,11.45656018,170.2848708
3,Urban,9.743533946,0.575299322,27.93360256,1610.084841
3,Semi-urban,19.32235211,3.399485387,16.53742045,550.6486858
3,Semi-urban,14.34682889,2.177761099,10.23365812,270.4474487
1,Semi-urban,37.30665603,9.39393064,8.18874752,245.0153032
1,Rural,9.770345879,1.005957866,26.16224543,651.7406287
3,Urban,57.33110746,18.49836136,7.71627994,160.3457097
3,Urban,197.3884006,12.30584269,20.15134574,271.6083529
3,Urban,106.2627449,5.995730921,18.53722551,286.967373
1,Rural,27.26337105,5.382050273,17.55986261,524.4866425
3,Urban,206.5269551,12.30407872,19.7492943,292.4498866
1,Rural,6.756164408,0.517956952,24.79412676,1112.388187
1,Rural,1.271274065,0.43465019,42.69424344,2655.447533
1,Semi-urban,10.10949704,0.906107278,32.1865911,511.1357545
1,Rural,6.7994976,0.354180839,46.03261335,877.2060217
1,Rural,6.294026,0.341070494,47.55172556,2603.60559
1,Semi-urban,22.81855938,8.801055268,17.32885957,425.8666069
1,Rural,9.715401562,1.016419526,25.37912908,497.7831159
2,Semi-urban,3.389406121,0.827668846,36.90217333,1277.144788
1,Semi-urban,14.00671698,1.008983122,25.12647541,809.0563578
1,Rural,6.848570659,0.435110178,25.32590327,704.1073761
3,Urban,82.80756821,6.215124946,14.87985229,280.1381741
2,Semi-urban,12.41814461,0.970638246,26.24115,435.0003221
2,Rural,25.41733231,3.846834504,24.41058858,312.7423
,Semi-urban,74.3537725,18.78329669,13.04910541,189.4577386
2,Semi-urban,13.99401191,0.843030222,22.09147037,606.4243684
1,Rural,4.863579269,0.801774042,32.63932898,912.4616755
2,Semi-urban,12.49195642,0.852009369,23.94295529,572.9745051
3,Urban,52.04559308,3.008478864,14.41168571,254.4253026
1,Rural,2.345850631,0.347118476,47.98236184,1833.24907
2,Rural,6.016875118,1.016143179,18.89257813,697.19503
2,Semi-urban,69.15679029,18.53938809,14.97445957,322.765404
2,Rural,69.90755586,18.57478968,14.9455767,198.8174556
3,Urban,149.8594983,11.94911061,15.59732051,259.6686241
3,Urban,92.35163103,5.811930852,17.68343421,278.6747366
3,Urban,37.2719705,8.658534361,10.94837633,227.0695101
3,Urban,53.3712122,3.007061975,13.66942572,240.5597422
3,Urban,53.04757716,3.013273322,13.90484681,240.4754395
3,Urban,37.02299789,8.472252102,16.84311773,293.2172945
3,Rural,10.03652647,0.505264877,19.65343554,559.5856995
3,Urban,105.4705246,5.983494562,13.52184814,191.3008791
3,Urban,37.07206537,9.039974783,15.29162128,221.9917084
3,Urban,90.1715232,12.00986974,13.40748855,184.1694673
3,Urban,89.87855597,12.27999306,15.23662718,261.8888711
3,Urban,106.1873357,6.235027269,14.27095215,208.1444054
3,Semi-urban,96.18127083,12.45463826,14.1665,245.4220607
3,Urban,59.83929714,16.96114346,11.14714957,160.3036976
3,Urban,36.84396123,1.848161722,11.12660561,203.9184086
3,Urban,166.8876525,12.08949909,15.77235704,241.6030656
3,Semi-urban,45.11242513,9.235998919,10.1003101,179.3575858
3,Urban,54.84585869,16.6612392,17.58474043,221.8242216
3,Urban,67.25275548,18.52191935,14.19210922,287.935032
3,Rural,1.279023975,0.339743202,47.13820482,3432.953769
3,Rural,35.66429442,9.629667423,9.48937691,197.9845866
3,Rural,38.38912622,14.20986435,10.39509929,170.0699467
3,Urban,36.96883123,8.952569496,15.50076454,244.341356
3,Urban,33.97892892,8.620615636,19.77568182,657.2424115
3,Urban,44.25642,13.53539,9.949715,170.9717
3,Urban,37.20487,8.667327,11.67786,226.0755
3,Urban,100.2754,6.020295,14.99417,197.2758
3,Urban,54.62155,3.010351,14.83054,225.3475
2,Semi-urban,74.56845,18.64044,15.35928,206.3034
1,Semi-urban,15.15194,1.081754,12.09463,305.8417
2,Semi-urban,35.19769,7.35244,9.208983,212.1417
3,Urban,36.77057,17.91335,7.982417,161.5654
2,Semi-urban,63.6337,18.5759,8.59388,162.0959
2,Semi-urban,16.66785,0.8651389,20.6888,371.9024
2,Urban,8.965632,0.7999346,23.52307,1241.67
2,Rural,25.53049,1.857341,16.1986,253.3579
2,Semi-urban,9.175607,1.268452,12.31909,487.0489
3,Urban,74.25182,18.57903,8.379554,163.2879
2,Semi-urban,18.50354,1.135241,13.40362,586.5114
3,Urban,35.15372,8.664099,18.60445,262.4472
3,Urban,190.3552,12.10787,15.2342,265.3111
3,Semi-urban,100.1078,6.007845,15.87303,215.0128
3,Urban,4.027664,0.7446413,37.41579,1344.071
3,Semi-urban,62.18109,16.96126,20.64683,268.9787
3,Urban,104.1312,6.053328,11.27497,171.9034
3,Urban,37.27699,8.864998,19.65111,276.0122
3,Urban,34.59493,6.800167,16.76595,241.8485
3,Urban,67.6831,18.59539,9.76503,165.7501
3,Urban,72.8599,9.249812,7.363766,156.4578
3,Urban,196.8219,12.13791,14.06641,242.4652
3,Urban,149.6188,9.820727,13.55195,251.6379
3,Urban,135.1393,12.00161,15.84904,264.227
3,Urban,99.32055,6.021797,11.80122,187.8603
3,Urban,105.4661,6.206728,21.61109,311.8582
3,Urban,144.3188,12.02382,20.99978,351.1501
3,Urban,54.17715,18.54682,21.12795,286.8229
3,Urban,103.0247,6.004101,20.68203,307.8083
3,Urban,105.0798,6.095713,20.29696,292.0106
3,Urban,171.3787,12.03464,21.11412,330.2869
3,Urban,53.65724,3.118314,21.54887,292.8014
1,Semi-urban,18.63443,5.362404,31.32646,456.9149
3,Semi-urban,17.46449,1.170348,15.71991,336.1437
1,Rural,5.319062,0.4211267,45.40949,927.9215
3,Rural,3.220309,0.6418945,36.78484,1340.266
3,Rural,34.38007,9.307913,13.1069,215.6073
3,Rural,14.84968,0.9451977,19.91973,415.7067
3,Rural,5.800561,0.7458013,39.95286,984.2919
3,Urban,37.20141,10.01665,13.52867,222.2981
,Urban,30.13389,6.412989,14.37951,248.328
3,Urban,59.37709,18.68129,12.91049,186.7105
2,Semi-urban,36.56519,10.06022,12.50875,228.3046
2,Semi-urban,7.488058,0.8076436,32.52728,1614.895
3,Semi-urban,3.565664,0.8142285,15.00601,1130.612
3,Urban,56.90213,14.75296,14.7739,229.5068
3,Semi-urban,38.05066,13.19887,18.35301,244.2691
3,Urban,36.49564,9.223734,21.9407,248.446
3,Urban,10.56146,0.550879,21.05812,651.4746
3,Urban,73.88207,18.5602,8.34831,165.6682
3,Urban,146.1337,11.27564,13.48347,243.6675
3,Urban,105.8534,6.105298,9.251024,199.0915
3,Urban,3.033856,0.3853883,23.62738,1354.242
3,Urban,126.6516,12.08422,14.17629,242.7277
3,Urban,34.43029,10.19997,11.13036,201.41
1,Rural,3.293535,0.4103575,41.24841,1213.277
3,Urban,37.06732,9.290446,7.724547,267.3128
3,Urban,24.96027,7.669643,12.30794,427.4841
3,Urban,53.76011,3.048331,11.71002,206.4119
1,Rural,4.077414,0.4058201,36.73834,1172.808
1,Rural,34.02495,1.777362,13.79994,238.8785
3,Urban,79.34297,6.133928,15.31011,544.6893
3,Urban,24.21221,7.220514,16.99003,482.5507
3,Urban,56.67077,17.51534,13.12691,205.0315
3,Urban,30.42369,2.752689,23.16585,448.7349
2,Rural,19.69143,0.6635637,14.46273,406.4019
1,Rural,36.24094,16.30715,10.21552,177.3758
3,Urban,62.09484,2.913876,11.39992,219.4277
1,Urban,50.71627,18.57092,19.92854,270.6195
3,Urban,36.87083,7.680207,9.00902,187.5866
3,Urban,72.61161,18.26791,12.81326,306.8553
3,Urban,36.91784,7.871516,9.02616,168.6958
3,Urban,49.99978,12.88375,7.874167,182.7239
3,Urban,54.12992,18.47853,7.663758,165.4595
3,Semi-urban,41.33693,16.86527,16.15328,242.815
3,Semi-urban,33.54013,9.28289,8.141204,217.1289
2,Rural,22.34414,6.367796,7.845146,366.269
2,Semi-urban,10.8448,1.05839,7.895373,796.8668
2,Semi-urban,146.2545,12.58249,16.11474,266.0352
2,Semi-urban,186.4418,12.69991,12.90266,213.5092
1,Semi-urban,16.26613,0.3691976,29.53014,471.4862
3,Urban,143.0905,12.19344,14.11086,560.664
3,Urban,73.84488,18.55503,16.86329,232.2867
3,Urban,75.89441,6.026904,14.09828,257.1792
3,Urban,31.16635,3.016145,16.05987,384.2223
3,Urban,15.9361,1.101139,7.374559,669.3364
3,Urban,16.83657,1.419375,13.98964,272.0794
3,Urban,69.57899,18.57155,7.759818,138.8788
3,Urban,70.21738,16.87464,9.839026,169.2641
3,Urban,37.32632,9.393631,6.75179,280.2594
3,Urban,94.63714,6.006903,11.08316,180.7612
2,Semi-urban,34.34229,14.93282,16.53487,247.2855
2,Semi-urban,52.4165,18.38371,11.08842,169.8245
2,Semi-urban,43.49102,16.65343,8.607522,1049.535
2,Rural,9.135358,0.9319952,13.74453,591.8918
2,Semi-urban,52.95971,18.51054,11.71439,177.3331
3,Urban,4.890325,0.8442135,44.62816,1818.068
3,Rural,32.1718,14.5162,8.476805,319.9214
3,Rural,35.3184,3.055789,14.4359,299.5634
3,Rural,13.02107,1.073031,13.2749,373.2355
3,Semi-urban,9.964127,0.9355978,21.06424,549.5706
3,Urban,26.53576,10.62101,11.48768,211.6433
3,Urban,36.04714,9.072592,7.577636,287.6102
3,Urban,35.51721,6.816532,8.339253,184.1433
,Urban,152.9146,12.17014,10.67635,185.5753
3,Urban,53.87538,3.009958,10.59156,228.4901
2,Rural,28.20406,5.576649,10.86041,227.9432
3,Urban,11.1148,0.8394872,24.96505,662.1299
3,Urban,36.68713,9.6069,19.55667,252.0678
3,Urban,93.36565,6.016511,11.26104,233.2548
3,Urban,59.88514,18.43092,10.81041,169.7293
3,Urban,15.65249,0.9647644,18.58732,334.7091
3,Urban,206.889,12.26106,10.93415,240.1716
3,Urban,6.96367,0.9569475,14.25096,989.6558
3,Rural,49.22947,18.44267,11.24708,266.4927
3,Urban,37.14326,9.257405,7.421552,172.9627
3,Semi-urban,37.05072,9.283317,7.168417,182.9891
3,Semi-urban,74.18053,18.98345,7.042047,258.81
3,Urban,53.90489,14.92788,7.252176,158.1477
3,Urban,33.79501,9.22369,10.47195,527.7734
3,Urban,65.02394,16.97526,12.84131,179.0563
3,Rural,31.26745,6.018546,12.07126,246.3063
3,Semi-urban,37.06727,8.471423,8.735405,187.2473
3,Urban,72.75889,18.2289,10.92729,326.2479
3,Urban,36.96242,1.853778,8.926062,394.8425
3,Rural,14.76491,1.54125,10.11056,341.4463
3,Urban,55.65462,17.93808,7.854248,177.3888
1,Semi-urban,36.23771,9.285192,7.697986,167.3148
1,Semi-urban,23.16568,7.894152,13.14451,236.1337
3,Urban,14.41505,1.058146,13.09157,353.9817
3,Urban,36.88402,1.679768,7.463891,371.1138
3,Rural,22.66662,5.56311,8.633221,231.885
1,Rural,177.395,21.35139,3.951689,331.5471
1,Rural,14.49357,1.016559,10.78521,309.111
3,Urban,36.05367,9.406048,8.339637,196.7003
3,Semi-urban,1.35427,0.5893968,32.75419,3309.721
3,Rural,11.27911,0.3635314,21.54531,787.6721
3,Urban,36.45846,9.252519,9.114597,277.4333
3,Urban,36.49408,9.278631,6.16307,179.5105
3,Urban,36.86631,8.46582,8.923622,266.8314
3,Urban,14.55933,1.021453,20.00359,383.3455
3,Semi-urban,186.0763,12.22135,10.2337,196.52
3,Urban,23.79195,5.250801,7.752364,200.2371
3,Urban,53.93031,3.134372,11.61916,256.3976
3,Urban,66.63142,16.88156,7.884614,147.5138
3,Urban,103.499,5.973228,9.757431,176.3309
3,Urban,91.16737,6.132173,11.86335,221.9381
3,Urban,18.87255,1.03311,15.09741,301.2478
3,Urban,5.703663,1.002501,12.45252,687.8727
3,Urban,55.33229,15.12566,12.07143,222.0476
3,Urban,3.414958,0.6125521,29.34796,1202.303
3,Urban,50.08264,3.056729,14.72654,230.7265
3,Urban,27.2038,6.14363,12.8179,222.3419
3,Urban,8.105705,0.9821789,13.92372,521.5412
3,Urban,58.77728,18.5631,12.33632,193.7664
3,Urban,31.75246,5.460572,12.39615,210.0599
3,Urban,65.17441,16.9594,16.6821,208.9401
3,Urban,94.21619,11.80918,15.75794,271.8856
3,Urban,48.57433,3.002289,13.93709,229.8628
2,Semi-urban,14.81734,0.8413257,34.61924,462.6119
3,Semi-urban,59.34435,18.54987,16.46592,227.1874
3,Urban,3.186114,0.3979663,29.80983,2081.914
3,Urban,73.75117,16.93674,10.81377,198.5813
3,Urban,74.13878,16.95812,11.46607,200.2853
3,Urban,37.07356,9.266681,12.02576,524.9497
3,Urban,148.6804,11.99007,14.11792,216.6123
3,Urban,147.4178,11.9891,13.72653,1010.452
3,Urban,73.66749,18.53705,10.16503,181.9935
3,Semi-urban,54.9024,16.98602,13.29392,182.2073
3,Semi-urban,54.0941,12.88003,12.03557,165.4126
3,Semi-urban,141.9531,11.14644,15.02805,446.462
3,Rural,15.17794,1.044083,21.11731,1070.883
3,Semi-urban,8.91669,1.057483,12.63082,868.6583
3,Urban,155.8647,12.22245,15.04091,249.976
3,Urban,52.63647,3.049734,15.03781,261.5024
3,Urban,59.57415,18.65912,10.22127,176.7076
3,Urban,26.65086,4.248235,14.55764,264.4048
3,Semi-urban,5.24863,0.8578808,33.50198,973.8722
3,Semi-urban,36.98902,1.852106,14.12225,287.135
3,Semi-urban,6.279754,1.002537,16.44481,706.9757
3,Urban,31.82723,1.869043,22.1424,372.7536
3,Semi-urban,2.963892,0.6703848,30.34943,1638.375
3,Urban,12.68106,0.7977961,29.52632,634.8162
3,Urban,65.106,18.54147,17.72155,242.4172
3,Semi-urban,56.10771,18.51381,21.32649,416.3974
3,Urban,17.92152,1.060247,20.23413,337.4009
3,Urban,121.6353,11.98003,14.07981,217.5843
3,Semi-urban,19.94712,3.999509,21.55248,312.9266
2,Rural,5.770876,0.995385,14.94187,1214.416
3,Semi-urban,6.662615,0.9588059,12.78299,974.0329
3,Urban,6.846976,0.9734907,13.86753,590.2001
3,Urban,11.15434,0.7675757,22.00345,522.4415
3,Urban,48.01168,18.29887,13.77291,280.7421
3,Urban,14.35061,0.8760481,15.5302,446.7854
3,Urban,50.77286,10.07534,15.10276,206.4901
3,Semi-urban,36.5015,8.582487,21.54786,264.2877
3,Urban,181.1408,12.24911,14.61298,247.5117
3,Urban,39.48757,12.05125,16.99092,338.6965
3,Urban,3.019454,0.877457,28.14525,1507.358
2,Semi-urban,15.51973,0.948306,12.36988,773.3665
3,Rural,74.52958,18.68339,11.76225,184.3443
2,Rural,12.34064,1.08325,14.30961,373.1404
2,Rural,4.914142,0.9363203,17.18165,1557.089
3,Urban,36.72276,9.272373,15.72869,302.8415
3,Rural,16.27841,0.4854201,28.32467,843.0754
1,Rural,68.48358,18.62887,12.00426,182.2861
3,Rural,4.181932,1.04184,14.95138,1672.843
3,Semi-urban,36.23257,9.215977,13.23309,228.6154
3,Semi-urban,37.21636,9.41323,13.42771,451.5727
3,Rural,1.756501,0.6085816,37.23091,4294.707
1,Rural,2.448829,0.3804869,31.54769,1498.713
3,Urban,146.4791,11.18895,14.07299,243.0861
3,Rural,2.65491,0.7285191,41.55326,2674.61
,Urban,7.073205,0.9839772,13.83457,578.3417
2,Semi-urban,34.88282,17.87835,21.27752,499.8504
1,Rural,1.172879,0.3651474,32.94662,5095.179
1,Rural,3.542975,0.3630753,16.21906,1862.63
1,Rural,10.49299,1.015781,22.70574,487.3166
1,Rural,1.490661,0.4180432,35.29476,2281.624
1,Rural,36.78094,9.306106,17.38679,441.3724
1,Rural,2.536684,0.5811641,40.35491,2619.925
3,Rural,63.31556,18.55675,16.0136,371.8833
1,Rural,6.792558,0.3379071,36.4597,818.5963
1,Rural,2.199438,0.4313097,54.42164,1783.852
1,Rural,32.5007,1.845428,15.67262,246.1849
3,Urban,196.2162,12.4081,15.7361,245.6305
3,Semi-urban,15.19013,1.041722,21.50343,662.594
3,Semi-urban,18.84752,1.049745,16.80863,332.4805
1,Urban,67.27804,18.49317,21.46437,480.9449
1,Rural,16.64745,0.9768285,15.15398,564.8125
1,Rural,5.836624,0.360135,47.87917,1538.683
1,Rural,36.82135,8.445643,22.65544,555.8103
1,Rural,72.98551,18.55119,17.6956,403.4151
1,Rural,2.681107,0.3877826,32.21188,2600.666
1,Semi-urban,58.40708,14.82618,15.16514,391.168
1,Rural,1.601499,0.3657414,34.09968,4090.229
1,Rural,1.354797,0.4152706,51.76722,4417.807
1,Semi-urban,36.95119,8.144431,16.49038,406.196
3,Rural,35.84507,9.105793,12.96953,427.225
3,Semi-urban,36.72269,9.256408,12.48165,216.0563
3,Semi-urban,36.43965,8.663348,12.92759,199.4965
3,Semi-urban,17.26088,16.03252,15.23016,663.3446
3,Urban,36.26973,9.567401,18.95036,311.7919
3,Urban,15.85757,0.777507,5.660309,313.1787
3,Urban,129.4953,11.99286,10.73463,186.7245
3,Urban,34.75689,9.303972,6.111596,164.2085
3,Urban,6.686597,0.9051477,16.18767,905.4886
3,Urban,14.83538,1.133798,6.230179,1002.896
3,Urban,37.04285,9.286752,6.096811,151.9436
3,Urban,36.08542,9.27371,7.528336,253.0977
3,Urban,2.354272,0.3554202,22.25307,1863.319
3,Urban,1.322124,0.6910392,11.59704,3166.588
3,Urban,18.20702,0.8182357,13.60774,1953.451
3,Urban,73.69,16.94847,5.691173,221.1557
3,Urban,9.725266,1.032008,9.636165,833.0101
3,Urban,60.62328,18.56724,14.57997,243.1793
3,Urban,78.09226,5.903919,12.17977,231.2601
3,Urban,124.494,12.0361,10.1848,148.5802
3,Urban,76.73865,6.148708,11.96954,236.2875
3,Urban,36.28902,3.008352,10.51933,294.88
3,Urban,37.36246,9.951172,5.319482,232.1772
3,Urban,105.5344,6.043738,8.959599,162.3152
3,Urban,72.09109,18.57563,7.136738,246.7284
3,Urban,63.41114,11.54149,6.111567,184.5134
3,Urban,52.96731,17.71227,8.497837,275.4392
3,Urban,14.80102,6.102177,9.116152,379.3317
3,Urban,3.800106,0.6704438,31.03122,1034.662
3,Urban,72.58735,16.94201,6.360404,215.5163
3,Urban,23.28513,3.083867,20.57147,381.1788
3,Urban,65.97507,18.55306,14.73059,222.5514
3,Urban,9.655304,0.7859498,23.52863,1102.121
3,Urban,120.8386,11.96094,10.15729,226.2003
3,Urban,33.862,2.439863,12.89144,545.8252
3,Urban,4.496446,0.8865067,30.52954,1364.773
3,Urban,4.678193,0.8015385,41.43683,1054.976
3,Urban,14.03519,1.106122,6.404105,700.588
3,Urban,37.14134,9.33205,9.09455,230.2717
,Urban,140.6817,12.12481,12.679,235.6224
2,Semi-urban,135.9797,12.21259,10.37674,199.8467
3,Urban,36.85481,9.651116,9.929181,198.9633
3,Urban,71.15489,18.55596,7.749925,146.2386
2,Semi-urban,72.07277,4.940853,9.25327,148.5851
2,Semi-urban,106.1665,6.145991,10.60097,236.993
1,Rural,4.244011,0.3685066,43.02638,1279.571
1,Semi-urban,13.68788,0.822939,17.78683,399.0131
3,Urban,72.43679,18.57171,10.83871,736.3016
3,Urban,37.35338,9.039871,6.83509,236.2421
3,Urban,105.7041,6.016231,8.798904,230.6857
3,Urban,37.09451,9.27981,9.300627,261.287
3,Urban,125.9948,10.04373,10.55246,191.1417
2,Semi-urban,96.91275,6.10752,11.53617,202.4423
3,Semi-urban,36.44203,9.61645,17.92022,264.7601
3,Semi-urban,54.56737,5.884895,14.97211,314.5565
1,Rural,0.9220729,0.438569,44.57905,3652.718
3,Urban,95.0847,12.49464,15.06818,262.6315
2,Semi-urban,84.76616,12.11909,15.53588,248.3236
3,Urban,88.35652,12.23386,15.23875,277.3468
3,Urban,58.44948,18.36701,12.67458,192.4252
3,Urban,67.62782,17.05456,10.96289,174.4823
3,Urban,36.85119,9.26618,12.4659,215.2149
3,Urban,73.09151,18.63327,10.97454,157.0314
3,Urban,28.25038,6.424178,16.19225,717.4639
3,Urban,35.6536,18.32244,16.50542,221.5258
3,Urban,6.255664,1.068289,30.37836,679.748
3,Urban,36.46161,6.059763,28.38252,661.6486
3,Urban,65.63617,18.5716,15.40633,206.4632
3,Urban,145.9411,10.12797,15.66475,269.3866
2,Semi-urban,14.4496,1.009993,15.07627,358.6112
3,Urban,36.77358,7.886751,11.10201,225.4247
3,Urban,194.6344,12.14266,21.77828,320.6426
3,Urban,195.8431,12.285,15.09135,264.0111
3,Urban,203.9949,7.632822,43.06252,657.4093
3,Urban,9.069472,0.9125805,19.00826,816.562
