"unit_id" "WT_national" "WT_ISP" "Valid_panel" "Pack_number" "Tech" "Plusnet_upload" "LLUvsNon" "MarketClass" "URBAN2" "Nation" "Dist_ADSL1" "Dist_ADSL2" "DL24hrmean" "DL24hrmax" "DLpeakmean" "DLpeakmax" "UL24hrmean" "UL24hrmax" "UL24hrmean_A" "UL24hrmax_A" "DNSFail24hr" "DNSFailPeak" "DNSRTT24hr" "DNSRTTPeak" "JitterUp24hr" "JitterUpPeak" "JitterDown24hr" "JitterDownPeak" "Latency24hr" "LatencyPeak" "PacketLoss24hr" "PacketLossPeak" "Web24hr" "WebPeak" "Disconnections" "YouTubeUHD24hr" "YouTubeHD24hr" "YouTubeSD24hr" "YouTubeFailed24hr" "YouTubeStartupDelay24hr" "YouTubeUHDPeak" "YouTubeHDPeak" "YouTubeSDPeak" "YouTubeFailedPeak" "YouTubeStartupDelayPeak" "NetflixUHD24hr" "NetflixHD24hr" "NetflixSD24hr" "NetflixFailed24hr" "NetflixStartupDelay24hr" "NetflixUHDPeak" "NetflixHDPeak" "NetflixSDPeak" "NetflixFailedPeak" "NetflixStartupDelayPeak" "iPlayerUHD24hr" "iPlayerHD24hr" "iPlayerSD24hr" "iPlayerFailed24hr" "iPlayerStartupDelay24hr" "iPlayerUHDPeak" "iPlayerHDPeak" "iPlayerSDPeak" "iPlayerFailedPeak" "iPlayerStartupDelayPeak"
"31" 1680 0 0 "Valid panelist" "BT 40" "FTTC 38" "#NULL!" "Y" "1" "Rural" "Scotland" "#NULL!" "#NULL!" 37.1131285256 37.160224 37.1490053336 37.15928 9.2705474288 9.409256 9.27852 9.384232 0 0 29.45158762 29.71249482 0.30003458 0.28285714 0.54900865 0.56342857 28.78499424 28.89447368 0.02 0 373.49735303 433.10746341 0.067 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"32" 143280 1.02 0.6 "Valid panelist" "Talk Talk 20" "ADSL2" "#NULL!" "Y" "2" "Semi-urban" "Scotland" "#NULL!" "Distance band 3" 13.3926847912 14.187248 13.3807348568 14.159696 0.8357250168 0.86332 0.8453394288 0.861112 0 0 24.35495059 24.241064 0.87885185 0.79566667 0.45350852 0.4425 28.68350568 28.61654762 0.14 0.2 881.3606423 904.9327541 0.4 "0" "1" "0" "0" "722" "0" "1" "0" "0" "728" "0" "1" "0" "0" "1083" 0 1 0 0 1080.67328571 "0" "1" "0" "0" "1865" 0 1 0 0 1722.87295238
"33" 665734 0 0 "Valid panelist" "Plusnet 40" "FTTC 38" "20.0" "Y" "1" "Rural" "Scotland" "#NULL!" "#NULL!" 34.8161195208 37.56528 34.4673284208 37.564144 13.5031416736 13.757776 13.4872772632 13.739328 2.81 2.26 38.23362567 38.44774378 0.30587195 0.31794737 0.35329052 0.42033333 34.11620491 34.20989474 0.04 0.01 458.93492835 570.52605714 0.067 "0" "1" "0" "0" "645" "0" "1" "0" "0" "630" "1" "0" "0" "0" "1685" 0.9375 0.0625 0 0 1755.92458824 "0" "1" "0" "0" "2003" 0 1 0 0 3304.86429412
"34" 22872 0.32 1 "Valid panelist" "Virgin 100" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 86.334490896 106.423056 59.1429416584 99.3254 5.9596384 6.16148 5.9287389272 6.12484 0.06 0.32 15.44840095 19.60521373 2.58601899 2.72935294 0.66835759 1.88877778 11.8425731 16.54813514 0.03 0.04 245.99505701 312.722075 0 "0" "1" "0" "0" "440" "0" "1" "0" "0" "459" "1" "0" "0" "0" "610" 0.9744 0.0256 0 0 867.132325 "0" "1" "0" "0" "1001" 0 1 0 0 1585.21618919
"35" 249888 0.66 1 "Valid panelist" "Virgin 152" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 125.6323333408 159.676608 90.7480635792 135.038672 11.8989717704 12.057872 11.948676308 12.057872 0.43 0.18 21.70035107 23.02612731 6.07502639 5.93655 0.55583673 0.82957143 9.46420921 9.8855 0.21 0.17 436.19535263 338.904 0.286 "0" "1" "0" "0" "1272" "0" "1" "0" "0" "1409" "1" "0" "0" "0" "1078" 0.9268 0.0732 0 0 1261.81888636 "0" "1" "0" "0" "2803" 0 1 0 0 2553.99468421
"36" 496200 0.62 0.92 "Valid panelist" "Sky 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 34.88468496 36.36604 35.1257232384 36.36604 7.0438075416 7.186584 7.0123426664 7.186584 0.03 0 16.48647973 16.25406982 0.45696875 0.47752381 0.69839205 0.71861905 11.05450647 11.0452963 0.14 0.1 259.04524751 292.21721951 0.067 "0" "1" "0" "0" "619" "0" "1" "0" "0" "742" "1" "0" "0" "0" "1061" 0.95 0.05 0 0 1007.0477619 "0" "1" "0" "0" "1200" 0 1 0 0 1235.138775
"37" 125732 0.26 1.22 "Valid panelist" "BT 40" "FTTC 38" "#NULL!" "Y" "3" "Semi-urban" "England" "#NULL!" "#NULL!" 38.4019299456 42.024264 37.5702888 42.02344 6.148714636 7.300664 5.9599894632 7.300664 0 0 17.31590177 17.39431505 0.41984751 0.40452632 0.49761404 0.64305556 18.25922143 18.53797561 0.24 0.28 328.11289209 342.35741463 0.367 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"38" 354994 0.45 0 "Valid panelist" "BT 8" "ADSL1" "#NULL!" "Y" "2" "Semi-urban" "England" "Distance band 1" "#NULL!" 6.7861263296 6.88484 6.7848651032 6.882672 0.3446660568 0.474664 0.3268258664 0.462288 0.03 0 67.32078672 71.17595238 17.34556489 20.3666 0.41472519 0.41483333 68.64204011 72.67556098 0.06 0.17 1162.51002098 1258.24648 0.133 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"39" 2511 0 1.16 "Valid panelist" "Plusnet 80" "FTTC 76" "20.0" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 69.475401224 72.591536 67.745985756 72.506824 18.590510708 18.702784 18.5893148 18.702784 0.02 0 21.9089478 22.01086359 0.30328693 0.28752381 0.30624363 0.38785714 7.49667234 7.6568 0.04 0.05 163.55772263 170.25235135 0.067 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"40" 655964 0 0 "Valid panelist" "Virgin 150" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 151.8048527232 155.364544 150.0862184 154.618984 10.065557976 10.306912 9.9763704 10.269896 0 0 12.41157757 12.35335371 1.64285542 1.8424 0.25301205 0.3536 9.70075152 10.0588 0.03 0.01 201.01835366 210.6108 0.143 "0" "1" "0" "0" "312" "0" "1" "0" "0" "330" "1" "0" "0" "0" "504" 1 0 0 0 503.1725 "0" "1" "0" "0" "645" 0 1 0 0 661.6666
"41" 168238 0.66 1 "Valid panelist" "Virgin 152" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 155.2368492704 159.100848 151.212482 158.446568 12.6809854864 12.944816 12.6715891888 12.944816 0.05 0 10.01625116 9.72120765 1.31295115 1.38285714 0.20643391 0.2754 8.99283357 9.17771429 0.02 0 159.11909753 145.52789744 0 "0" "1" "0" "0" "380" "0" "1" "0" "0" "474" "1" "0" "0" "0" "444" 1 0 0 0 435.65202381 "0" "1" "0" "0" "798" 0 1 0 0 1181.339475
"42" 34545 0.39 1 "Valid panelist" "Virgin 152" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 120.2353118184 159.639392 102.2134333336 156.398984 12.0262387696 12.221768 12.0214859488 12.221768 0.03 0 13.01712242 13.0646732 2.4797094 2.52765 0.21602564 0.18771429 9.98677383 10.18958974 0.05 0.04 226.63123966 253.09156098 0.067 "0" "1" "0" "0" "426" "0" "1" "0" "0" "441" "1" "0" "0" "0" "1366" 1 0 0 0 1388.7695641 "0" "1" "0" "0" "934" 0 1 0 0 1573.81002564
"43" 1718 1.17 0.43 "Valid panelist" "BT 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 1" 13.4754295192 14.24236 13.75726624 14.211368 0.839919396 0.981528 0.85680896 0.981528 0 0 26.78152219 26.32939967 0.70437379 0.68215385 0.79469082 0.38415385 21.2863381 20.7885 0.15 0.1 463.95210952 481.63680769 0.2 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"44" 185846 0.33 0.87 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 73.2618872272 74.144736 72.9566264616 73.708472 18.5715985224 18.64136 18.5725779512 18.632456 0.02 0 14.69525914 15.11354518 0.38583853 0.35447619 0.3976392 0.42138095 9.82488369 9.698075 0.02 0 172.80396165 183.14284615 0.1 "0" "1" "0" "0" "650" "0" "1" "0" "0" "635" "1" "0" "0" "0" "464" 1 0 0 0 466.38283333 "0" "1" "0" "0" "1089" 0 1 0 0 1495.89107143
"45" 132360 0 0 "Valid panelist" "Talk Talk 8" "ADSL1" "#NULL!" "Y" "3" "Urban" "England" "Distance band 3" "#NULL!" 5.1582278032 5.67392 5.0780489696 5.67064 0.4012749664 0.529912 0.3966085 0.525496 0.53 0 65.73894008 67.15078571 15.2172125 12.15469231 1.13894583 0.9925 53.95243436 51.479 0.06 0.04 1240.614784 1112.18723077 0.32 "0" "1" "0" "0" "1479" "0" "1" "0" "0" "1538" "0" "1" "0" "0" "4466" 0 0.9231 0.0769 0 5056.40835 "0" "1" "0" "0" "4147" 0 1 0 0 4151.24376923
"46" 505426 0.68 1 "Valid panelist" "Virgin 100" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 66.9835217472 106.078024 25.213355 42.596096 6.130352 6.254096 6.1320136 6.254096 0.13 0.73 11.78615957 13.03862783 1.75985756 2.26555556 0.59101163 1.24242105 13.69808616 15.32685366 0.21 1.04 226.88334921 293.48389474 0.033 "0" "1" "0" "0" "460" "0" "1" "0" "0" "515" "1" "0" "0" "0" "745" 0.8421 0.1579 0 0 1101.28663636 "0" "1" "0" "0" "755" 0 1 0 0 977.11202564
"47" 814567 0 0.46 "Valid panelist" "Sky 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 1" 8.404678116 10.425448 8.1469607504 10.425448 0.986666076 1.081936 0.9697776968 1.081936 0.18 0.13 21.57319905 22.40736786 0.71781597 0.6902 0.98404514 1.12926667 16.30790592 15.97073684 0.17 0.19 876.23447288 992.2755 1.367 "0" "1" "0" "0" "603" "0" "1" "0" "0" "651" "0" "1" "0" "0" "1782" 0 1 0 0 1768.06130769 "0" "1" "0" "0" "2685" 0 1 0 0 2614.3381875
"48" 661098 0.4 1 "Valid panelist" "Virgin 100" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 99.7606416504 105.975024 94.9132512728 105.585504 5.9140607832 6.0408 5.8188315552 6.020688 0.13 0 13.15614127 15.01148084 1.82151442 1.80533333 0.24082692 0.2804 14.42730603 15.01176316 0.22 0.06 216.65018414 255.3406087 0.233 "0" "1" "0" "0" "413" "0" "1" "0" "0" "461" "1" "0" "0" "0" "520" 1 0 0 0 543.16133333 "0" "1" "0" "0" "979" 0 1 0 0 1043.65754545
"49" 813569 2.94 1.26 "Valid panelist" "Sky 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 9" 10.5766292176 11.024248 10.5217626664 10.976056 1.0731443336 1.156072 1.0657501176 1.115528 0.04 0.12 14.21156105 13.94804161 0.56870139 0.6184375 0.47499306 0.611875 9.10075042 8.71159459 0.03 0.03 780.90311818 681.56751613 0.035 "0" "1" "0" "0" "557" "0" "1" "0" "0" "560" "0" "1" "0" "0" "1433" 0 1 0 0 1454.83091667 "0" "1" "0" "0" "2066" 0 1 0 0 3874.36827273
"50" 3320 0.72 0.45 "Valid panelist" "EE 20" "ADSL2" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "Distance band 4" 8.259971292 8.833872 7.8209656 8.833736 0.7575221536 0.92928 0.7593034664 0.924632 0.87 0.58 30.68160532 31.27866867 0.87672 1.006 0.56537 0.83328571 23.29822532 23.33318519 0.29 0.02 679.96775573 704.2342069 1.267 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"51" 813565 1.11 1 "Valid panelist" "Virgin 50" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 47.4686303752 54.0052 42.350813412 53.99704 3.00151228 3.052352 2.9883721144 3.0454 0.04 0 12.14769847 12.77004632 1.51311211 1.7313125 0.36670852 0.589 12.56032708 13.10343902 1.54 0.58 214.89367453 266.01658065 2.367 "0" "1" "0" "0" "609" "0" "1" "0" "0" "604" "1" "0" "0" "0" "779" 0.9333 0.0667 0 0 909.64625 "0" "1" "0" "0" "975" 0 1 0 0 1053.25854839
"52" 813039 3.4 0 "Valid panelist" "Sky 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 20.4875051328 20.6864 20.4771326448 20.681768 2.6818471856 2.785928 2.6819357336 2.785928 0.04 0 23.3812003 21.77712242 0.36867286 0.380625 0.51592565 0.581625 16.39910448 16.545625 0.01 0 446.62163246 458.26393333 0 "0" "1" "0" "0" "556" "0" "1" "0" "0" "579" "1" "0" "0" "0" "1633" 1 0 0 0 1624.06033333 "0" "1" "0" "0" "1255" 0 1 0 0 1458.08283333
"53" 812686 1.17 2.35 "Valid panelist" "BT 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 5" 15.9711097096 17.500688 15.901896696 17.500688 0.8760683984 0.997376 0.8737951432 0.98116 0 0 22.23836918 22.46577397 0.89299587 0.85833333 1.20224793 1.15807692 17.36912113 17.55544444 0.03 0 361.55664742 362.65591667 0.033 "0" "1" "0" "0" "698" "0" "1" "0" "0" "673" "0" "1" "0" "0" "1547" 0.5172 0.4828 0 0 1581.31627586 "0" "1" "0" "0" "1778" 0 1 0 0 2194.68903125
"54" 145082 0.93 0 "Valid panelist" "Other 20" "ADSL2" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "Distance band 15" 6.0474051928 6.439496 6.055464 6.439496 0.6841022856 0.742552 0.691372 0.741416 0.29 2.3 26.82540758 27.03775294 0.69921364 0.73007143 0.56829091 1.09457143 25.49989506 26.03143333 0.53 2.12 1261.636541 1472.101697 0.233 "0" "1" "0" "0" "1104" "0" "1" "0" "0" "1606" "0" "1" "0" "0" "2065" 0 1 0 0 2346.36895455 "0" "1" "0" "0" "3393" 0 1 0 0 5024.74430769
"55" 815189 4.95 1.07 "Valid panelist" "Sky 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 15" 4.983652292 5.605464 5.0838834664 5.605464 0.8924408584 0.95104 0.9011104 0.95104 0.06 0 17.81908146 18.23898298 0.58258871 0.5998 0.54295968 0.53492857 12.47478876 13.0030625 0.06 0.01 1029.29780822 1016.71078571 0.217 "0" "1" "0" "0" "909" "0" "1" "0" "0" "880" "0" "1" "0" "0" "2255" 0 1 0 0 2387.37790476 "0" "1" "0" "0" "2612" 0 1 0 0 3104.72421053
"56" 256848 0 0.73 "Valid panelist" "EE 40" "FTTC 38" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 36.7055096024 37.18808 36.7797807056 37.156288 9.2724217904 9.319576 9.2617061176 9.308056 2.57 3.13 14.71425203 14.49584412 0.40196096 0.40653333 0.92333934 0.75406667 10.93962731 11.016775 0.04 0.1 261.94737538 270.11554054 0.133 "0" "1" "0" "0" "937" "0" "1" "0" "0" "907" "1" "0" "0" "0" "1589" 1 0 0 0 1600.85002941 "0" "1" "0" "0" "2250" 0 1 0 0 2544.03352941
"57" 812446 0.32 1 "Valid panelist" "Virgin 100" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 89.013612012 106.429312 65.801329436 104.893984 6.0232073664 6.239808 5.9569927808 6.196424 0.46 0 12.28209785 13.43020198 2.69350149 3.30757895 0.38270149 0.84538889 13.23157082 14.76878571 0.54 0.18 247.68077286 246.36275 0.3 "0" "1" "0" "0" "404" "0" "1" "0" "0" "604" "1" "0" "0" "0" "718" 1 0 0 0 685.60415789 "0" "1" "0" "0" "788" 0 1 0 0 832.9815
"58" 814231 0 1.09 "Valid panelist" "BT 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 36.8520335056 37.215944 36.1883197576 37.209048 8.4597483888 8.539688 8.4586308232 8.539688 0 0 15.39370138 15.40876971 0.32585965 0.32835294 0.34344912 0.35441176 11.30830783 11.28625 0.03 0.03 197.56889492 189.10290625 0.04 "0" "1" "0" "0" "525" "0" "1" "0" "0" "526" "1" "0" "0" "0" "890" 1 0 0 0 913.239375 "0" "1" "0" "0" "1100" 0 1 0 0 1166.1194375
"59" 1608 0.46 0.78 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 62.6208653872 63.480232 61.791591024 63.478592 16.5291845072 17.1078 16.033686244 17.1078 0.11 0 16.04331381 16.77735781 0.56847414 0.49415789 0.73462931 0.51228571 11.08229037 11.31730952 0.22 0.13 250.41223714 209.4017381 0.033 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"60" 675956 0.33 1.27 "Valid panelist" "Talk Talk 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 25.6175609712 27.968016 25.8560584 27.968016 1.8609225288 1.956608 1.8572956192 1.946528 0 0 42.34432246 44.92696403 0.50646199 0.55485 0.41931871 0.4428 27.66019527 27.55535 0.17 0.11 654.9538312 660.2704833 0.367 "0" "1" "0" "0" "750" "0" "1" "0" "0" "741" "1" "0" "0" "0" "1457" 1 0 0 0 1467.66971429 "0" "1" "0" "0" "1864" 0 1 0 0 2224.87338095
"61" 800206 0.43 0.74 "Valid panelist" "Talk Talk 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 34.7449342224 37.282136 35.0627973336 37.251752 1.8395261264 2.110208 1.8565382224 2.110208 0 0 16.60659876 16.38505296 1.54895177 1.46727778 0.34590675 0.34244444 12.24619379 12.27217073 0.03 0 481.713064 510.0342143 0.267 "0" "1" "0" "0" "429" "0" "1" "0" "0" "392" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "0" "1" "0" "0" "1310" 0 1 0 0 1100.6396875
"62" 34546 0 1.26 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 73.7544858344 74.314648 73.048679024 74.303088 18.4784888408 18.701144 18.5068908568 18.687576 0.02 0.31 10.12180941 10.20243547 0.36909302 0.3474 0.53154651 0.53814286 9.93617305 10.05587805 0.08 0.09 186.883066 183.47770732 0 "0" "1" "0" "0" "766" "0" "1" "0" "0" "783" "1" "0" "0" "0" "525" 1 0 0 0 518.49714634 "0" "1" "0" "0" "1070" 0 1 0 0 1318.39369048
"63" 410432 0.28 0 "Valid panelist" "Virgin 70" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 69.3521937864 73.472176 64.3876011432 73.445648 5.0674209904 5.176784 5.0418547696 5.176784 0.04 0 11.80730185 11.78495946 1.23146377 1.75475 0.19717391 0.31757143 11.74640569 12.1733125 0.14 0.22 169.05365328 192.9555 0.333 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"64" 3641 0 0.45 "Valid panelist" "Talk Talk 80" "FTTC 76" "#NULL!" "Y" "2" "Semi-urban" "England" "#NULL!" "#NULL!" 74.1975202048 74.322656 74.0811484 74.321576 18.5846455456 18.710496 18.5829462568 18.710496 0.23 0.9 22.01211518 21.54292355 0.45441193 0.4491 0.41112748 0.42033333 12.69058499 12.696 0.03 0 195.37980884 194.27317949 0.233 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"65" 813645 0.23 1.09 "Valid panelist" "BT 40" "FTTC 38" "#NULL!" "Y" "3" "Rural" "England" "#NULL!" "#NULL!" 37.0906332592 37.46228 37.1383964448 37.391608 9.2653245424 9.454352 9.248868 9.454352 0.01 0 17.62456142 17.76181243 0.38594212 0.43173684 0.37820579 0.39794444 13.36057464 13.31619444 0.12 0 210.36179968 209.14908824 0 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"66" 142772 0.33 0.93 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 74.000652988 74.323032 73.8621907696 74.31228 18.5628497056 18.635912 18.5374510768 18.635912 0.03 0 18.10032359 18.1684105 0.29072403 0.26225 0.26456169 0.31690476 12.61383129 12.53705263 0.01 0 210.46981587 188.5875 0.067 "0" "1" "0" "0" "640" "0" "1" "0" "0" "642" "1" "0" "0" "0" "498" 1 0 0 0 498.5944 "0" "1" "0" "0" "1167" 0 1 0 0 1346.066475
"67" 667094 0 0.91 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 73.7161848216 74.346856 72.9696369656 74.33108 18.5651020136 18.647168 18.5464534288 18.623288 0.03 0 17.45506729 17.83238333 0.29633333 0.2684 0.26119281 0.27525 12.69596837 12.73491892 0.01 0 174.93681068 188.27110345 0.033 "0" "1" "0" "0" "416" "0" "1" "0" "0" "401" "1" "0" "0" "0" "525" 1 0 0 0 526.85422222 "0" "1" "0" "0" "992" 0 1 0 0 1143.99432143
"68" 655976 0.4 1 "Valid panelist" "Virgin 100" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 104.7865745072 106.108624 104.1883008424 106.061344 6.0184747904 6.0716 6.0109470272 6.0716 0 0 12.70083536 13.32830808 1.61559848 1.93752632 0.19651136 0.2527 12.77924203 13.43536842 0.02 0.01 182.05343893 193.16191892 0 "0" "1" "0" "0" "395" "0" "1" "0" "0" "397" "1" "0" "0" "0" "501" 1 0 0 0 608.94773684 "0" "1" "0" "0" "882" 0 1 0 0 1127.80057895
"69" 662348 0.39 1 "Valid panelist" "Virgin 152" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 142.6169623928 159.112456 126.7126736 156.173056 11.501468636 12.045392 11.4623782856 12.034304 0 0 13.28586802 14.14386405 1.62290883 2.0487619 0.21952557 0.3654 13.48183688 13.95439024 0.03 0.01 207.45871591 196.92171429 0.033 "0" "1" "0" "0" "398" "0" "1" "0" "0" "412" "1" "0" "0" "0" "466" 1 0 0 0 567.6325122 "0" "1" "0" "0" "908" 0 1 0 0 1243.05617073
"70" 144276 0 0.54 "Valid panelist" "Talk Talk 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 1" 5.5223502792 5.844488 5.1409132 5.843376 0.5301475144 0.704344 0.476922 0.70324 0.05 0 42.70281288 45.45729787 0.80843137 0.97678571 0.45233333 0.41976923 37.46380819 37.47193333 0.09 0.23 1595.970038 1927.633614 0.7 "0" "1" "0" "0" "1504" "0" "1" "0" "0" "1496" "0" "1" "0" "0" "2382" 0 1 0 0 2158.81242857 "0" "1" "0" "0" "3881" 0 1 0 0 4416.64326316
"71" 815083 0 1 "Valid panelist" "Virgin 200" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 189.3476449584 209.92672 172.3891792592 197.136384 12.4526560856 13.037368 12.51703392 12.963976 0 0 15.462993 15.53413562 1.93057273 2.1247 0.19806364 0.21890909 14.60019449 14.71354839 0.06 0.01 252.82899784 269.51213043 0.192 "0" "1" "0" "0" "331" "0" "1" "0" "0" "405" "1" "0" "0" "0" "381" 1 0 0 0 395.28672727 "0" "1" "0" "0" "740" 0 1 0 0 913.4997
"72" 816681 1.34 1 "Valid panelist" "Virgin 50" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 53.998186272 54.711888 54.3492306664 54.701152 2.9995329 3.076232 2.994864 3.076232 0.06 0 27.89363455 28.11908466 4.39836893 4.57916667 0.18593204 0.288 20.0718271 21.71875 0.05 0.01 311.44810952 413.25618182 0 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"73" 655986 0.55 1 "Valid panelist" "Virgin 152" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 145.41290162 161.238256 131.6960725712 153.768656 12.0076847088 12.059688 12.004739512 12.059688 0.01 0 12.85426002 12.9430624 1.17777904 1.4346 0.17735493 0.30035 14.32516738 14.60687805 0.18 0.16 201.59515812 221.571 0.4 "0" "1" "0" "0" "467" "0" "1" "0" "0" "641" "1" "0" "0" "0" "365" 0.9762 0.0238 0 0 404.21069767 "0" "1" "0" "0" "961" 0 1 0 0 1509.29675
